time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-07-09T00:23:31.710Z,48.48083333333334,-122.781,14.15,0.65,ml,6.0,163.0,0.08332,0.06,uw,uw62022806,2024-07-09T23:02:08.610Z,"12 km WSW of Anacortes, Washington",earthquake,0.55,0.72,0.1137309767911772,3.0,reviewed,uw,uw
2024-07-09T23:24:45.650Z,38.776668548584,-122.740837097168,0.209999993443489,1.33,md,19.0,72.0,0.007304,0.06,nc,nc75032932,2024-07-09T23:26:21.812Z,"1 km ESE of The Geysers, CA",earthquake,0.25,0.50999999,0.21,21.0,automatic,nc,nc
2024-07-09T23:20:30.332Z,58.2743,-154.0525,95.0,1.7,ml,,,,0.61,ak,ak0248s9glw9,2024-07-09T23:22:09.495Z,"71 km WNW of Aleneva, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-07-09T21:20:39.360Z,48.084833333333336,-121.91866666666668,-0.23,1.52,ml,13.0,72.0,0.02925,0.22,uw,uw62023146,2024-07-09T23:26:10.350Z,"3 km E of Granite Falls, Washington",explosion,0.4,31.61,0.1508842553583183,5.0,reviewed,uw,uw
2024-07-09T05:04:12.690Z,52.8575,-169.509,-1.72,1.0,ml,7.0,169.0,0.1479,0.29,av,av93190636,2024-07-09T23:27:26.130Z,"44 km WSW of Nikolski, Alaska",earthquake,2.33,0.5,0.166313829674627,7.0,reviewed,av,av
2024-07-09T09:09:36.860Z,47.57116666666667,-121.71383333333333,11.44,0.89,ml,8.0,133.0,0.123,0.07,uw,uw62022896,2024-07-09T23:32:08.340Z,"9 km ENE of Snoqualmie, Washington",earthquake,0.4,0.79,0.0248706812485405,3.0,reviewed,uw,uw
2024-07-09T05:20:51.600Z,56.2465,-159.437333333333,4.26,0.03,ml,4.0,292.0,0.05167,0.38,av,av93190651,2024-07-09T23:36:59.550Z,"38 km N of Ivanof Bay, Alaska",earthquake,2.52,2.05,0.314214801872958,4.0,reviewed,av,av
2024-07-09T23:41:28.000Z,47.5706672668457,-122.56849670410156,26.3700008392334,1.717353880405426,ml,39.0,43.0,,0.0799999982,uw,uw62023171,2024-07-09T23:44:19.430Z,"2 km NW of Manchester, Washington",earthquake,0.21,0.779999971,0.2847471535205841,25.0,automatic,uw,uw
2024-07-09T16:25:11.620Z,47.55983333333333,-121.90866666666666,2.91,1.14,ml,6.0,125.0,0.07015,0.15,uw,uw62023011,2024-07-09T23:49:25.360Z,"1 km WSW of Fall City, Washington",earthquake,0.83,0.57,0.2581655700616135,3.0,reviewed,uw,uw
2024-07-09T11:13:29.650Z,46.20483333333333,-122.17833333333331,6.5,0.49,ml,13.0,98.0,0.006801,0.08,uw,uw62022911,2024-07-09T23:41:25.020Z,"38 km NNE of Amboy, Washington",earthquake,0.29,0.43,0.3253700267820287,7.0,reviewed,uw,uw
2024-07-09T05:09:59.720Z,56.8453333333333,-158.1,12.67,0.47,ml,6.0,245.0,0.01622,0.09,av,av93014819,2024-07-09T23:49:06.820Z,"64 km NNE of Chignik, Alaska",earthquake,0.85,0.48,0.204632660741723,7.0,reviewed,av,av
2024-07-09T05:03:08.940Z,52.116,-174.217,9.73,1.02,ml,6.0,331.0,0.08658,0.07,av,av93014814,2024-07-09T23:43:30.350Z,"8 km S of Atka, Alaska",earthquake,0.81,0.28,0.399895099432601,7.0,reviewed,av,av
2024-07-10T00:19:24.600Z,19.378833770752,-155.245330810547,0.319999992847443,1.95000005,md,11.0,117.0,0.006879,0.119999997,hv,hv74325371,2024-07-10T00:20:49.560Z,"7 km S of Volcano, Hawaii",earthquake,0.24,0.170000002,0.300000012,9.0,automatic,hv,hv
2024-07-10T00:04:30.403Z,64.6984,-149.8411,14.1,1.0,ml,,,,0.63,ak,ak0248tj7k0w,2024-07-10T00:06:32.601Z,"36 km WNW of Four Mile Road, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-07-09T23:40:51.744Z,31.61,-104.292,4.1662,1.6,ml,17.0,72.0,0.1,0.2,tx,tx2024nkyn,2024-07-10T00:15:40.205Z,"57 km NW of Toyah, Texas",earthquake,0.0,1.45569612832927,0.2,13.0,automatic,tx,tx
2024-07-09T22:54:29.180Z,36.0808334350586,-89.8011703491211,11.0500001907349,1.57000005,md,11.0,114.0,0.08932,0.0900000036,nm,nm60586756,2024-07-09T23:50:22.770Z,"2 km E of Steele, Missouri",earthquake,0.47,1.37,0.289999992,8.0,reviewed,nm,nm
2024-07-09T16:54:17.560Z,46.27016666666667,-118.06866666666669,-0.66,1.73,ml,12.0,105.0,0.09881,0.53,uw,uw62023031,2024-07-10T00:00:11.250Z,"6 km E of Waitsburg, Washington",explosion,2.41,31.61,0.1941457687703838,9.0,reviewed,uw,uw
2024-07-09T07:02:48.090Z,52.0693333333333,-176.112166666667,-1.77,0.02,ml,6.0,111.0,0.02422,0.33,av,av93190716,2024-07-10T00:24:55.270Z,"41 km ENE of Adak, Alaska",earthquake,0.73,1.45,0.290164260667009,6.0,reviewed,av,av
2024-07-09T05:40:08.270Z,58.207,-155.253333333333,4.58,0.2,ml,8.0,176.0,0.06547,0.11,av,av93190661,2024-07-09T23:59:55.480Z,"85 km NW of Karluk, Alaska",earthquake,0.38,0.54,0.168697028023568,8.0,reviewed,av,av
2024-07-10T01:29:49.700Z,19.166166305542,-155.492660522461,30.0599994659424,2.21,ml,45.0,112.0,0.03079,0.129999995,hv,hv74325451,2024-07-10T01:32:28.940Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.58,0.629999995,0.79,5.0,automatic,hv,hv
2024-07-10T01:26:22.360Z,-13.2679,-111.3947,10.0,4.7,mb,31.0,160.0,34.204,0.81,us,us7000my66,2024-07-10T01:44:20.040Z,central East Pacific Rise,earthquake,15.87,1.934,0.049,129.0,reviewed,us,us
2024-07-10T01:23:51.760Z,33.2716667,-116.1386667,9.9,0.98,ml,40.0,34.0,0.1247,0.21,ci,ci40654399,2024-07-10T01:37:36.060Z,"14 km N of Ocotillo Wells, CA",earthquake,0.22,0.8,0.169,25.0,automatic,ci,ci
2024-07-10T01:23:39.010Z,33.2731667,-116.1345,9.98,0.74,ml,28.0,42.0,0.1247,0.22,ci,ci40654391,2024-07-10T01:33:47.449Z,"14 km N of Ocotillo Wells, CA",earthquake,0.36,0.99,0.108,16.0,automatic,ci,ci
2024-07-10T00:43:07.273Z,62.4222,-151.3877,0.0,2.5,ml,,,,0.79,ak,ak0248tjfv7d,2024-07-10T01:02:44.040Z,"33 km WSW of Petersville, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-10T00:42:48.770Z,17.6321,-68.9191,61.0,4.04,md,10.0,234.0,1.0327,0.1,pr,pr2024192000,2024-07-10T01:15:36.873Z,"88 km S of La Romana, Dominican Republic",earthquake,1.64,3.89,0.08,6.0,reviewed,pr,pr
2024-07-10T00:37:08.500Z,38.833667755127,-122.799163818359,1.27999997138977,0.54,md,8.0,114.0,0.008358,0.07,nc,nc75032952,2024-07-10T00:38:47.184Z,"7 km WNW of Cobb, CA",earthquake,0.48,1.57000005,0.33,7.0,automatic,nc,nc
2024-07-10T00:35:30.842Z,53.7894,-164.1558,35.0,3.4,mb,39.0,201.0,0.78,0.77,us,us7000my5y,2024-07-10T01:31:14.376Z,"113 km ESE of Akutan, Alaska",earthquake,5.22,2.01,0.174,8.0,reviewed,us,us
2024-07-09T08:33:21.970Z,58.3621666666667,-154.606333333333,4.19,-0.17,ml,5.0,252.0,0.1048,0.2,av,av93014834,2024-07-10T01:16:07.460Z,"88 km N of Karluk, Alaska",earthquake,0.97,1.52,0.241154070065198,5.0,reviewed,av,av
2024-07-09T08:15:49.960Z,58.4798333333333,-154.3745,2.05,-0.37,ml,5.0,240.0,0.0915,0.19,av,av93014829,2024-07-10T01:11:07.130Z,"97 km WNW of Aleneva, Alaska",earthquake,1.5,1.35,0.147553711546491,5.0,reviewed,av,av
2024-07-09T07:41:49.860Z,52.0128333333333,178.417333333333,4.18,0.25,ml,4.0,343.0,0.07439,0.27,av,av93014824,2024-07-10T01:00:48.600Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,2.76,3.07,0.234410665188219,4.0,reviewed,av,av
2024-07-09T07:05:58.050Z,59.9921666666667,-153.024666666667,3.33,-0.14,ml,5.0,172.0,0.02441,0.13,av,av93190721,2024-07-10T00:50:11.950Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.7,0.95,0.283217116116217,5.0,reviewed,av,av
2024-07-10T02:21:16.590Z,38.8366661071777,-122.779998779297,6.84999990463257,0.4,md,8.0,102.0,0.00656,0.07,nc,nc75032967,2024-07-10T02:22:52.036Z,"5 km WNW of Cobb, CA",earthquake,1.29,1.36000001,0.28,9.0,automatic,nc,nc
2024-07-10T02:09:59.858Z,60.6017,-147.5151,19.4,2.8,ml,,,,0.32,ak,ak0248tkfk35,2024-07-10T02:11:22.184Z,"54 km WSW of Tatitlek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-10T01:44:52.793Z,19.4296,77.2677,10.0,4.5,mb,28.0,144.0,11.102,0.64,us,us7000my69,2024-07-10T02:23:07.135Z,"16 km NE of Basmat, India",earthquake,8.53,1.846,0.124,19.0,reviewed,us,us
2024-07-10T01:44:33.110Z,34.2278333,-117.4445,12.51,1.3,ml,47.0,40.0,0.03202,0.2,ci,ci40654407,2024-07-10T01:51:28.117Z,"4 km W of Devore, CA",earthquake,0.2,0.4,0.238,33.0,automatic,ci,ci
2024-07-09T22:56:29.710Z,19.3911666666667,-155.245,1.27,2.75,ml,20.0,63.0,0.008194,0.1,hv,hv74325286,2024-07-10T01:53:34.610Z,"5 km SSW of Volcano, Hawaii",earthquake,0.18,0.25,0.191875066582057,10.0,reviewed,hv,hv
2024-07-09T12:15:37.590Z,53.8656666666667,-166.848333333333,6.93,0.7,ml,9.0,119.0,0.06077,0.16,av,av93191001,2024-07-10T02:22:39.800Z,"20 km W of Dutch Harbor, Alaska",earthquake,0.38,0.58,0.292854140580787,9.0,reviewed,av,av
2024-07-09T11:06:34.090Z,53.7706666666667,-166.884666666667,5.35,-0.3,ml,5.0,255.0,0.02314,0.05,av,av93190946,2024-07-10T01:59:18.030Z,"25 km WSW of Unalaska, Alaska",earthquake,0.49,0.51,0.207433693304077,5.0,reviewed,av,av
2024-07-10T02:27:08.410Z,38.8228340148926,-122.845497131348,2.01999998092651,0.62,md,10.0,84.0,0.008181,0.01,nc,nc75032972,2024-07-10T02:28:47.054Z,"9 km NW of The Geysers, CA",earthquake,0.35,0.600000024,0.31,11.0,automatic,nc,nc
2024-07-09T12:45:29.550Z,53.8745,-166.857833333333,4.23,-0.7,ml,5.0,188.0,0.05774,0.08,av,av93014844,2024-07-10T02:43:54.120Z,"20 km W of Dutch Harbor, Alaska",earthquake,0.48,2.0,0.0768201545144648,5.0,reviewed,av,av
2024-07-09T12:16:40.360Z,53.8653333333333,-166.8545,6.96,-0.55,ml,5.0,176.0,0.06325,0.15,av,av93014839,2024-07-10T02:25:50.820Z,"20 km W of Dutch Harbor, Alaska",earthquake,0.66,1.21,0.18217339658558,5.0,reviewed,av,av
2024-07-10T02:51:13.736Z,59.2837,-154.7358,0.0,1.5,ml,,,,0.63,ak,ak0248tkoglp,2024-07-10T02:53:08.849Z,"17 km S of Kokhanok, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-07-10T02:49:14.600Z,61.4367,-146.4973,27.8,2.3,ml,,,,0.44,ak,ak0248tko18k,2024-07-10T02:50:54.420Z,"35 km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-09T13:24:04.330Z,59.7853333333333,-152.969833333333,18.05,0.68,ml,15.0,178.0,0.04588,0.11,av,av93191051,2024-07-10T02:51:42.000Z,"63 km E of Pedro Bay, Alaska",earthquake,0.75,0.85,0.315156461285997,17.0,reviewed,av,av
2024-07-10T03:03:36.345Z,64.9979,-147.4853,0.0,1.0,ml,,,,0.85,ak,ak0248tkznky,2024-07-10T03:06:44.285Z,"7 km NE of Fox, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-07-09T14:55:43.600Z,54.5398333333333,-163.508833333333,11.28,1.36,ml,5.0,265.0,0.172,0.04,av,av93191136,2024-07-10T03:04:18.960Z,"35 km S of False Pass, Alaska",earthquake,0.54,0.5,0.384457310850995,6.0,reviewed,av,av
2024-07-09T14:10:54.080Z,51.8861666666667,-177.052166666667,7.22,-0.01,ml,5.0,172.0,0.02914,0.27,av,av93014849,2024-07-10T03:10:36.550Z,"28 km W of Adak, Alaska",earthquake,2.0,1.38,0.286753028599595,4.0,reviewed,av,av
2024-07-09T09:19:49.950Z,19.3835,-155.239333333333,1.47,0.5,md,18.0,73.0,0.009953,0.1,hv,hv74323976,2024-07-10T03:02:37.920Z,"6 km S of Volcano, Hawaii",earthquake,0.22,0.16,0.0878556358261192,2.0,reviewed,hv,hv
2024-07-10T03:26:41.860Z,35.8053322,-117.6176682,7.1,1.88,ml,32.0,126.0,0.1197,0.16,ci,ci40654455,2024-07-10T03:29:04.132Z,"20 km WNW of Searles Valley, CA",earthquake,0.32,0.85,0.227,22.0,automatic,ci,ci
2024-07-10T03:22:06.670Z,38.7868347167969,-122.770500183105,2.92000007629395,0.27,md,6.0,135.0,0.01501,0.01,nc,nc75032982,2024-07-10T03:23:41.565Z,"2 km NW of The Geysers, CA",earthquake,1.05,2.56999993,0.03,8.0,automatic,nc,nc
2024-07-10T03:18:13.280Z,38.8390007019043,-122.83699798584,1.26999998092651,0.9,md,19.0,83.0,0.00125,0.01,nc,nc75032977,2024-07-10T03:19:52.572Z,"10 km NW of The Geysers, CA",earthquake,0.21,0.430000007,0.18,20.0,automatic,nc,nc
2024-07-09T15:32:40.670Z,60.0286666666667,-153.0925,-2.26,-0.48,ml,5.0,114.0,0.03223,0.11,av,av93191176,2024-07-10T03:25:59.550Z,"62 km ENE of Pedro Bay, Alaska",earthquake,0.28,3.16,0.447933707913667,5.0,reviewed,av,av
2024-07-09T15:12:08.680Z,54.0791666666667,-166.918833333333,22.51,0.6,ml,12.0,254.0,0.1297,0.27,av,av93191151,2024-07-10T03:21:28.240Z,"32 km NW of Dutch Harbor, Alaska",earthquake,1.2,1.72,0.399970665984898,12.0,reviewed,av,av
2024-07-10T03:32:56.131Z,65.7122,-151.4835,0.0,1.3,ml,,,,0.43,ak,ak0248tl5wvh,2024-07-10T03:34:42.977Z,"64 km WNW of Rampart, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-09T15:29:46.290Z,53.3853333333333,-168.2635,2.84,-0.18,ml,6.0,294.0,0.06743,0.25,av,av93191171,2024-07-10T03:31:56.310Z,"63 km NE of Nikolski, Alaska",earthquake,1.23,0.93,0.261622403739478,5.0,reviewed,av,av
2024-07-09T15:13:22.290Z,51.882,-177.193166666667,13.46,-0.39,ml,5.0,165.0,0.01442,0.14,av,av93014859,2024-07-10T03:41:35.090Z,"38 km W of Adak, Alaska",earthquake,1.47,0.89,0.214733486629152,5.0,reviewed,av,av
2024-07-09T06:09:16.470Z,19.3896666666667,-155.244833333333,1.94,2.39,ml,24.0,72.0,0.007381,0.08,hv,hv74323606,2024-07-10T03:46:31.720Z,"5 km S of Volcano, Hawaii",earthquake,0.18,0.2,0.132879795849953,10.0,reviewed,hv,hv
2024-07-10T03:56:52.240Z,38.8216667175293,-122.762664794922,2.33999991416931,0.29,md,5.0,148.0,0.01046,0.01,nc,nc75032997,2024-07-10T03:58:27.681Z,"3 km W of Cobb, CA",earthquake,0.83,2.07999992,0.1,5.0,automatic,nc,nc
2024-07-10T03:40:29.022Z,-17.024,-174.3277,76.522,4.9,mb,40.0,101.0,3.951,1.06,us,us7000my6s,2024-07-10T03:56:10.040Z,"131 km SSW of Hihifo, Tonga",earthquake,10.86,5.166,0.126,26.0,reviewed,us,us
2024-07-10T04:16:50.410Z,38.8349990844727,-122.8056640625,2.19000005722046,0.75,md,13.0,53.0,0.01209,0.01,nc,nc75033007,2024-07-10T04:18:26.899Z,"7 km WNW of Cobb, CA",earthquake,0.31,0.519999981,0.29,14.0,automatic,nc,nc
2024-07-10T04:16:00.613Z,63.4596,-151.2927,10.9,2.5,ml,,,,0.91,ak,ak0248tlnsql,2024-07-10T04:18:30.755Z,"23 km ESE of Denali National Park, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-07-10T04:03:51.199Z,61.8957,-149.6635,1.1,1.9,ml,,,,0.49,ak,ak0248tll4bz,2024-07-10T04:20:10.082Z,"25 km NE of Willow, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-10T04:00:09.930Z,38.836498260498,-122.803001403809,2.26999998092651,0.66,md,9.0,66.0,0.01007,0.01,nc,nc75033002,2024-07-10T04:01:47.647Z,"7 km WNW of Cobb, CA",earthquake,0.42,1.70000005,0.49,9.0,automatic,nc,nc
2024-07-10T03:57:29.565Z,37.3992,-117.2261,0.0,0.8,ml,9.0,266.61,0.103,0.3942,nn,nn00880666,2024-07-10T03:59:58.770Z,"34 km S of Goldfield, Nevada",earthquake,,51.2,0.36,5.0,automatic,nn,nn
2024-07-10T04:33:55.145Z,61.8673,-149.6084,32.4,1.6,ml,,,,0.63,ak,ak0248tlrk4a,2024-07-10T04:36:01.434Z,"23 km NW of Fishhook, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-10T04:30:11.930Z,33.2705,-116.4163333,4.84,0.4,ml,27.0,75.0,0.002396,0.16,ci,ci40654471,2024-07-10T04:36:11.112Z,"4 km WNW of Borrego Springs, CA",earthquake,0.19,0.36,0.166,6.0,automatic,ci,ci
2024-07-10T04:28:50.402Z,63.6507,-145.9271,17.7,2.6,ml,,,,0.89,ak,ak0248tlqh2l,2024-07-10T04:30:55.342Z,"36 km SSW of Fort Greely, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-10T04:44:57.589Z,62.4131,-151.3082,86.3,0.8,ml,,,,0.48,ak,ak0248tltx6m,2024-07-10T04:46:46.826Z,"29 km WSW of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-07-10T04:42:00.240Z,40.2190017700195,-124.602500915527,13.8400001525879,2.76,md,10.0,273.0,0.2107,0.07,nc,nc75033027,2024-07-10T04:43:48.201Z,"29 km WSW of Petrolia, CA",earthquake,1.31,1.24000001,0.07,7.0,automatic,nc,nc
2024-07-10T04:40:05.130Z,40.9039993286133,-123.329002380371,20.8500003814697,2.15,md,8.0,154.0,0.2576,0.06,nc,nc75033022,2024-07-10T04:41:43.210Z,"26 km ESE of Willow Creek, CA",earthquake,0.87,1.35000002,0.13,5.0,automatic,nc,nc
2024-07-09T16:05:28.800Z,52.3598333333333,-174.2115,7.41,-0.65,ml,5.0,112.0,0.02566,0.27,av,av93014864,2024-07-10T04:38:57.610Z,"18 km N of Atka, Alaska",earthquake,1.09,1.86,0.202347680589788,5.0,reviewed,av,av
2024-07-10T04:48:33.232Z,62.0764,-150.8661,53.3,1.4,ml,,,,0.26,ak,ak0248tluq63,2024-07-10T04:49:57.008Z,"29 km ENE of Skwentna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-07-10T04:29:39.801Z,31.423,-103.521,4.068,2.1,ml,11.0,112.0,0.0,0.7,tx,tx2024nlhz,2024-07-10T04:52:59.076Z,"2 km W of Pecos, Texas",earthquake,0.0,1.48752877343823,0.2,9.0,automatic,tx,tx
2024-07-10T04:55:43.301Z,-53.3122,25.3099,10.0,6.7,mww,47.0,36.0,18.375,0.99,us,us7000my76,2024-07-10T05:14:11.040Z,south of Africa,earthquake,11.17,1.858,0.075,17.0,reviewed,us,us
2024-07-09T23:19:10.320Z,51.76,-178.804333333333,4.59,-0.03,ml,5.0,211.0,0.01908,0.23,av,av93191566,2024-07-10T05:07:34.510Z,"150 km W of Adak, Alaska",earthquake,0.99,1.74,0.213061117431371,5.0,reviewed,av,av
2024-07-10T05:13:47.400Z,33.8775,-117.803,5.44,1.14,ml,44.0,69.0,0.05031,0.21,ci,ci40654527,2024-07-10T05:20:13.065Z,"2 km SE of Yorba Linda, CA",earthquake,0.22,0.35,0.184,33.0,automatic,ci,ci
2024-07-09T18:42:09.840Z,58.4998333333333,-154.612166666667,5.19,0.12,ml,5.0,121.0,0.03493,0.16,av,av93014884,2024-07-10T05:26:05.290Z,"104 km N of Karluk, Alaska",earthquake,0.44,0.69,0.243568982958905,5.0,reviewed,av,av
2024-07-10T05:25:52.340Z,33.3568333,-116.2903333,10.74,0.57,ml,29.0,119.0,0.01704,0.2,ci,ci40654551,2024-07-10T05:31:49.848Z,"14 km NE of Borrego Springs, CA",earthquake,0.29,0.47,0.165,10.0,automatic,ci,ci
2024-07-09T19:31:40.450Z,51.9433333333333,-177.227,8.32,0.34,ml,5.0,308.0,0.03121,0.07,av,av93191386,2024-07-10T05:38:23.550Z,"41 km W of Adak, Alaska",earthquake,1.24,0.73,0.115190816411254,4.0,reviewed,av,av
2024-07-10T05:37:29.080Z,63.1085,-151.4075,1.7,2.2,ml,,,,0.47,ak,ak0248tmdsks,2024-07-10T05:40:07.226Z,"50 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-09T20:16:30.180Z,51.9666666666667,-177.271666666667,7.82,0.48,ml,4.0,327.0,0.06709,0.11,av,av93191426,2024-07-10T05:48:37.360Z,"45 km WNW of Adak, Alaska",earthquake,1.53,1.78,0.324486883544151,3.0,reviewed,av,av
2024-07-10T05:48:49.780Z,19.3698329925537,-155.216506958008,1.9099999666214,1.8,ml,20.0,106.0,0.004045,0.150000006,hv,hv74325711,2024-07-10T05:51:27.200Z,"8 km SSE of Volcano, Hawaii",earthquake,0.34,0.189999998,0.17,3.0,automatic,hv,hv
2024-07-10T06:10:17.704Z,60.2817,-150.98,54.6,1.5,ml,,,,0.47,ak,ak0248tmteyy,2024-07-10T06:11:57.940Z,"17 km ESE of Kasilof, Alaska",earthquake,,1.1,,,automatic,ak,ak
2024-07-10T06:05:36.354Z,63.0696,-151.4061,1.2,1.2,ml,,,,0.67,ak,ak0248tmsdtn,2024-07-10T06:08:28.825Z,"54 km SSE of Denali National Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-07-10T06:01:56.110Z,38.8443336486816,-122.837997436523,1.96000003814697,0.93,md,21.0,95.0,0.006062,0.02,nc,nc75033062,2024-07-10T06:03:33.828Z,"10 km WNW of Cobb, CA",earthquake,0.22,0.430000007,0.18,23.0,automatic,nc,nc
2024-07-09T23:45:29.120Z,52.0741666666667,-176.161333333333,1.77,0.52,ml,6.0,159.0,0.02092,0.24,av,av93191586,2024-07-10T06:27:41.030Z,"39 km NE of Adak, Alaska",earthquake,0.8,1.37,0.261500083664853,6.0,reviewed,av,av
2024-07-09T22:21:59.170Z,51.896,179.564333333333,7.21,1.8,ml,6.0,246.0,0.004318,0.07,av,av93191546,2024-07-10T06:20:25.190Z,"261 km W of Adak, Alaska",earthquake,0.43,0.55,0.228248743405756,5.0,reviewed,av,av
2024-07-09T21:24:03.460Z,52.0618333333333,-176.169833333333,4.34,0.08,ml,6.0,185.0,0.01654,0.32,av,av93014889,2024-07-10T06:11:27.040Z,"38 km ENE of Adak, Alaska",earthquake,1.8,1.48,0.24328915008821,6.0,reviewed,av,av
2024-07-09T23:59:20.900Z,51.9055,-177.287,9.49,1.36,ml,5.0,314.0,0.05821,0.3,av,av93191611,2024-07-10T06:31:32.030Z,"45 km W of Adak, Alaska",earthquake,2.23,2.52,0.137893505126685,3.0,reviewed,av,av
2024-07-10T06:36:22.360Z,33.5851667,-116.8066667,7.88,0.05,ml,16.0,68.0,0.03653,0.12,ci,ci40654591,2024-07-10T06:45:46.026Z,"13 km WNW of Anza, CA",earthquake,0.23,0.5,0.145,5.0,automatic,ci,ci
2024-07-10T07:09:44.960Z,19.3929996490479,-155.253662109375,1.77999997138977,2.13,ml,24.0,46.0,0.007774,0.209999993,hv,hv74325796,2024-07-10T07:12:24.100Z,"5 km SSW of Volcano, Hawaii",earthquake,0.22,0.209999993,0.25,12.0,automatic,hv,hv
2024-07-10T07:06:54.725Z,59.9316,-148.7186,11.6,1.9,ml,,,,0.85,ak,ak0248tne2kg,2024-07-10T07:08:57.024Z,"42 km WSW of Chenega, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-10T07:01:16.490Z,33.4071667,-116.3493333,13.06,1.09,ml,64.0,34.0,0.05569,0.18,ci,ci40654599,2024-07-10T07:07:26.276Z,"17 km N of Borrego Springs, CA",earthquake,0.16,0.39,0.131,27.0,automatic,ci,ci
2024-07-10T07:30:41.380Z,38.8368339538574,-122.800666809082,2.17000007629395,1.08,md,15.0,64.0,0.008214,0.02,nc,nc75033087,2024-07-10T07:32:18.416Z,"7 km WNW of Cobb, CA",earthquake,0.29,0.649999976,0.17,16.0,automatic,nc,nc
2024-07-10T07:29:00.850Z,38.837833404541,-122.798835754395,2.1800000667572,0.61,md,11.0,70.0,0.006657,0.01,nc,nc75033082,2024-07-10T07:30:38.352Z,"7 km WNW of Cobb, CA",earthquake,0.36,0.959999979,0.46,10.0,automatic,nc,nc
2024-07-10T07:45:07.086Z,38.1358,-117.9001,0.0,1.3,ml,11.0,157.91000000000005,0.092,0.251,nn,nn00880672,2024-07-10T07:47:50.457Z,"33 km SSE of Mina, Nevada",earthquake,,3.4,0.38,8.0,automatic,nn,nn
2024-07-10T07:55:30.330Z,38.8203315734863,-122.842666625977,2.35999989509583,1.37,md,26.0,71.0,0.006581,0.02,nc,nc75033097,2024-07-10T07:57:10.936Z,"9 km NW of The Geysers, CA",earthquake,0.22,0.340000004,0.15,29.0,automatic,nc,nc
2024-07-10T07:52:11.030Z,38.7881660461426,-122.767333984375,2.01999998092651,1.28,md,23.0,78.0,0.01379,0.03,nc,nc75033092,2024-07-10T07:53:49.719Z,"2 km NNW of The Geysers, CA",earthquake,0.23,0.389999986,0.16,23.0,automatic,nc,nc
2024-07-10T08:09:21.960Z,35.0569992,-118.3131638,2.18,1.19,ml,18.0,55.0,0.07023,0.21,ci,ci40654639,2024-07-10T08:11:24.339Z,"13 km W of Mojave, CA",earthquake,0.42,0.63,0.264,3.0,automatic,ci,ci
2024-07-10T08:07:54.780Z,32.2225,-116.2953333,0.97,2.29,ml,15.0,174.0,0.3248,0.16,ci,ci40654623,2024-07-10T08:24:32.818Z,"46 km SSE of Campo, CA",earthquake,1.11,6.44,0.144,28.0,automatic,ci,ci
2024-07-10T08:07:46.710Z,31.8738333,-115.8728333,2.4,2.61,ml,10.0,320.0,0.7726,0.16,ci,ci40654615,2024-07-10T08:19:09.483Z,"68 km ENE of Maneadero, B.C., MX",earthquake,6.6,10.69,0.216,27.0,automatic,ci,ci
2024-07-10T08:07:10.720Z,38.8344993591309,-122.803169250488,2.15000009536743,0.5,md,10.0,106.0,0.01075,0.01,nc,nc75033102,2024-07-10T08:08:49.575Z,"7 km WNW of Cobb, CA",earthquake,0.4,1.25999999,0.33,10.0,automatic,nc,nc
2024-07-10T08:31:24.420Z,19.3696670532227,-155.223663330078,2.19000005722046,1.72,ml,17.0,101.0,0.008728,0.109999999,hv,hv74325836,2024-07-10T08:34:02.660Z,"8 km S of Volcano, Hawaii",earthquake,0.37,0.310000002,0.13,3.0,automatic,hv,hv
2024-07-10T08:27:11.470Z,33.4791667,-116.4166667,14.88,0.72,ml,38.0,84.0,0.04476,0.21,ci,ci40654655,2024-07-10T08:33:13.865Z,"23 km SSW of La Quinta, CA",earthquake,0.27,0.48,0.136,19.0,automatic,ci,ci
2024-07-10T08:18:05.420Z,18.0408333333333,-66.835,15.27,2.07,md,6.0,124.0,0.07509,0.14,pr,pr71454963,2024-07-10T08:34:15.330Z,"1 km ENE of Yauco, Puerto Rico",earthquake,0.59,1.16,0.118685940066457,4.0,reviewed,pr,pr
